id,vendorId,category,metadata,createdAt,updatedAt
9ceda38e-c32a-4df1-acce-d642c4efcd6a,787ceed3-a44e-43ee-89a6-38b4099a1ac6,DECOR,"{""minBudget"": 258402, ""maxBudget"": 1772609}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
1734e19b-f7bd-4dce-9f2d-4f8b894a1fb5,0a804478-2840-44ee-b235-394efb059698,FLOOR_SPACE,"{""minBudget"": 165922, ""maxBudget"": 2383656, ""floorSpaceSqFt"": 37075}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
9eedf5b0-6640-45c3-94bd-d89b805d8e2a,0a804478-2840-44ee-b235-394efb059698,DECOR,"{""minBudget"": 460907, ""maxBudget"": 4342357}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
75d0e064-0770-4da5-8eaa-1573990c87ff,d20cc1f6-e01d-4c06-b916-114970a8bb0a,DECOR,"{""minBudget"": 110020, ""maxBudget"": 4187790}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
936de51d-c5ec-44c3-803d-0de2f95041d3,7cfa79ad-1703-46dd-b77c-de89284865f0,CATERING,"{""minBudget"": 496206, ""maxBudget"": 1957699, ""maxGuests"": 1300, ""vegOnly"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
f783306a-05cc-4acd-9cdf-27e6021336fa,8ef55ca1-bee9-4278-8998-1965fc17dba5,ACCOMMODATION,"{""minBudget"": 148838, ""maxBudget"": 1282842, ""maxGuests"": 1011, ""hotelRooms"": 251, ""destinationWedding"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
4958775a-b992-460f-8571-8bdd8108f40b,8ef55ca1-bee9-4278-8998-1965fc17dba5,DECOR,"{""minBudget"": 491765, ""maxBudget"": 3251057}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
fd5ad198-088a-4941-b482-e773e6d010ed,8ef55ca1-bee9-4278-8998-1965fc17dba5,CATERING,"{""minBudget"": 368823, ""maxBudget"": 2768656, ""maxGuests"": 626, ""vegOnly"": False}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
c1b9353a-5347-4647-9dbe-37d829ee8652,af4d8a7d-ec79-414b-91fc-df9d63f0edf1,DECOR,"{""minBudget"": 256005, ""maxBudget"": 2184234}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
175dec8c-d614-4df8-aa66-e880317a174b,af4d8a7d-ec79-414b-91fc-df9d63f0edf1,CATERING,"{""minBudget"": 173630, ""maxBudget"": 2316380, ""maxGuests"": 234, ""vegOnly"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
c2ffae08-2f19-436d-a883-f3b7e8f0a4b2,af4d8a7d-ec79-414b-91fc-df9d63f0edf1,ACCOMMODATION,"{""minBudget"": 189987, ""maxBudget"": 1861319, ""maxGuests"": 228, ""hotelRooms"": 48, ""destinationWedding"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
47eeacb9-df25-42a9-8ead-308ec610d911,2c6710d1-9476-4dd8-8096-c0331cc18b3c,FLOOR_SPACE,"{""minBudget"": 374717, ""maxBudget"": 3358869, ""floorSpaceSqFt"": 6355}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
0da99077-6a79-49ef-bf6c-8c2c40a7e4c1,2c6710d1-9476-4dd8-8096-c0331cc18b3c,CATERING,"{""minBudget"": 345567, ""maxBudget"": 1645695, ""maxGuests"": 150, ""vegOnly"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
fb43cf5a-1418-452e-a679-7d014b3943ca,2c6710d1-9476-4dd8-8096-c0331cc18b3c,ACCOMMODATION,"{""minBudget"": 269649, ""maxBudget"": 2806027, ""maxGuests"": 1120, ""hotelRooms"": 92, ""destinationWedding"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
e7068859-5bb2-4944-b723-a49783e307eb,2409db54-e159-4f57-82e7-1a84e5af9dad,ACCOMMODATION,"{""minBudget"": 423252, ""maxBudget"": 4911961, ""maxGuests"": 1071, ""hotelRooms"": 115, ""destinationWedding"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
30f6a53d-c049-4e9e-a95f-71bd6cfd252a,2409db54-e159-4f57-82e7-1a84e5af9dad,STAFF,"{""minBudget"": 107877, ""maxBudget"": 4561530}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
988bd716-d3e6-4d34-92ff-1fbfa9d69aa7,a18e7ff0-5de9-4b7f-88c4-b90787d5a7b1,STAFF,"{""minBudget"": 415600, ""maxBudget"": 1942245}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
f3963576-16e9-4bd4-bfc3-627479958412,a18e7ff0-5de9-4b7f-88c4-b90787d5a7b1,FLOOR_SPACE,"{""minBudget"": 359416, ""maxBudget"": 4390055, ""floorSpaceSqFt"": 6867}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
83aefa0d-42fb-41bd-8dcc-96f24c3f74f4,a18e7ff0-5de9-4b7f-88c4-b90787d5a7b1,CATERING,"{""minBudget"": 299852, ""maxBudget"": 3099454, ""maxGuests"": 1821, ""vegOnly"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
9f884d3e-cb48-4bca-b837-2453d94eac1a,2789c8c9-e1be-4d4c-8971-604667e313dd,CATERING,"{""minBudget"": 166306, ""maxBudget"": 2483175, ""maxGuests"": 772, ""vegOnly"": False}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
bcbf0206-bd73-47bf-b00a-0e76f3d0945b,2789c8c9-e1be-4d4c-8971-604667e313dd,ACCOMMODATION,"{""minBudget"": 298837, ""maxBudget"": 2808601, ""maxGuests"": 1160, ""hotelRooms"": 294, ""destinationWedding"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
830540f8-b2a1-4420-a4ff-fea23a61ed0c,c167eeec-cc78-4623-9225-69166521dcfd,ACCOMMODATION,"{""minBudget"": 125445, ""maxBudget"": 4937513, ""maxGuests"": 204, ""hotelRooms"": 244, ""destinationWedding"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
713e5e66-a7e1-4b5c-b2dd-70c9d77c04f9,60797690-4939-4c50-aebb-49eddf1ce3f4,FLOOR_SPACE,"{""minBudget"": 255753, ""maxBudget"": 3115932, ""floorSpaceSqFt"": 78097}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
aaf17e41-ffdb-4bde-a76d-0069dc0e9ffb,30c22f14-0d26-4a4b-9a6e-1c10dab57ac1,CATERING,"{""minBudget"": 499262, ""maxBudget"": 4954288, ""maxGuests"": 463, ""vegOnly"": False}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
d1cc2075-9a84-48d9-82e1-c047d0d8788e,30c22f14-0d26-4a4b-9a6e-1c10dab57ac1,TECHNICAL,"{""minBudget"": 466511, ""maxBudget"": 2838795, ""maxGuests"": 4086, ""supportsHybrid"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
10a872ab-f4d3-4ca3-9703-0369d2620876,30c22f14-0d26-4a4b-9a6e-1c10dab57ac1,ACCOMMODATION,"{""minBudget"": 439090, ""maxBudget"": 885214, ""maxGuests"": 1020, ""hotelRooms"": 32, ""destinationWedding"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
f2c4fbd6-9088-482a-b0d1-d59e1ccf83a5,485d766e-4dd4-46e4-a617-93a0c9a050f0,ACCOMMODATION,"{""minBudget"": 268066, ""maxBudget"": 4730911, ""maxGuests"": 784, ""hotelRooms"": 20, ""destinationWedding"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
6b0278f3-052e-4345-98fb-e22ed80ea8e3,485d766e-4dd4-46e4-a617-93a0c9a050f0,CATERING,"{""minBudget"": 243072, ""maxBudget"": 3225817, ""maxGuests"": 1381, ""vegOnly"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
b2233e48-689c-4ff0-8074-6d9b48a53806,a6b8af2d-ea51-4479-84dc-15334a6adf02,FLOOR_SPACE,"{""minBudget"": 203459, ""maxBudget"": 1945610, ""floorSpaceSqFt"": 72665}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
755b01dd-0185-417c-993f-04ea03350063,a6b8af2d-ea51-4479-84dc-15334a6adf02,CATERING,"{""minBudget"": 297997, ""maxBudget"": 4110179, ""maxGuests"": 134, ""vegOnly"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
1feaa7e8-dc40-45b6-ab8a-68c09f27ad7d,a6b8af2d-ea51-4479-84dc-15334a6adf02,ACCOMMODATION,"{""minBudget"": 403151, ""maxBudget"": 2098161, ""maxGuests"": 1240, ""hotelRooms"": 35, ""destinationWedding"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
f037c9e5-f09e-45f9-a3f1-f42fb46f05ea,ef781406-7014-40fe-88a3-9c07d37a0ee2,TECHNICAL,"{""minBudget"": 305541, ""maxBudget"": 2991143, ""maxGuests"": 4447, ""supportsHybrid"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
0b4704da-12bc-4c3a-a0e8-299ff7bb47f9,ef781406-7014-40fe-88a3-9c07d37a0ee2,CATERING,"{""minBudget"": 285599, ""maxBudget"": 858587, ""maxGuests"": 1714, ""vegOnly"": False}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
cfeb2023-18ad-4402-b1a2-9c33f713acee,ef781406-7014-40fe-88a3-9c07d37a0ee2,ACCOMMODATION,"{""minBudget"": 296387, ""maxBudget"": 2230348, ""maxGuests"": 368, ""hotelRooms"": 202, ""destinationWedding"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
d2324b63-8361-4644-bab2-19808efd7a39,10750f45-bc4d-4f88-baf4-edfa6dff522c,CATERING,"{""minBudget"": 192239, ""maxBudget"": 1428964, ""maxGuests"": 1587, ""vegOnly"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
22c68a40-270b-440e-8bb7-70fcbb171970,bb396e33-167f-4745-863b-76bd25bc5408,FLOOR_SPACE,"{""minBudget"": 174257, ""maxBudget"": 4017560, ""floorSpaceSqFt"": 19144}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
bdf207f4-37e9-408c-b47c-334f3695e26c,06294a87-8b28-4471-a785-58064fdfcbb7,ACCOMMODATION,"{""minBudget"": 240773, ""maxBudget"": 3860782, ""maxGuests"": 1361, ""hotelRooms"": 35, ""destinationWedding"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
12373f48-3691-4060-9aa2-836c5f3dd85d,9c41e76c-c611-4e7b-a528-1ab8b3a0c573,TECHNICAL,"{""minBudget"": 443069, ""maxBudget"": 3679755, ""maxGuests"": 2736, ""supportsHybrid"": False}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
7f104b9b-9317-4ba9-b01b-1fb17dd93dca,5da6dfde-85d2-4af9-8b96-51ddf03f9c6b,TECHNICAL,"{""minBudget"": 145674, ""maxBudget"": 2242636, ""maxGuests"": 4076, ""supportsHybrid"": False}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
4a5de4cc-3395-4191-a228-da65ddce6245,5da6dfde-85d2-4af9-8b96-51ddf03f9c6b,ACCOMMODATION,"{""minBudget"": 363689, ""maxBudget"": 3401706, ""maxGuests"": 351, ""hotelRooms"": 259, ""destinationWedding"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
79adefa3-b3e4-4922-9760-a3e18335cf4d,39df452e-97af-473d-bec2-a1ff78ba715b,TECHNICAL,"{""minBudget"": 206477, ""maxBudget"": 3345470, ""maxGuests"": 1680, ""supportsHybrid"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
9209ba54-97ec-4b4d-8596-61495d01bfa9,39df452e-97af-473d-bec2-a1ff78ba715b,FLOOR_SPACE,"{""minBudget"": 119240, ""maxBudget"": 1332759, ""floorSpaceSqFt"": 70731}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
28427dcb-c9e6-4362-b5ec-dbb9a9469700,d6c55957-ea75-48f9-81f9-07f40f572343,CATERING,"{""minBudget"": 281488, ""maxBudget"": 652207, ""maxGuests"": 204, ""vegOnly"": False}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
1e7f5586-9ed4-4aa8-aa3b-021a9e8d2b84,d6c55957-ea75-48f9-81f9-07f40f572343,TECHNICAL,"{""minBudget"": 394409, ""maxBudget"": 670283, ""maxGuests"": 4861, ""supportsHybrid"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
ef5e469c-f356-4099-af7e-72890fa26640,d6c55957-ea75-48f9-81f9-07f40f572343,FLOOR_SPACE,"{""minBudget"": 246293, ""maxBudget"": 1524574, ""floorSpaceSqFt"": 8515}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
91402d9f-7081-465c-9343-1e47113c75b6,b537bdc3-842f-4bdb-83e0-1bb07fb4bfe3,TECHNICAL,"{""minBudget"": 460840, ""maxBudget"": 4294823, ""maxGuests"": 963, ""supportsHybrid"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
8929ffda-a095-4ac6-beba-b12e49de1876,cfe3c5de-c4d1-4366-8634-3fe63b1c8892,TECHNICAL,"{""minBudget"": 137144, ""maxBudget"": 623117, ""maxGuests"": 2638, ""supportsHybrid"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
f54cb48a-5521-41a9-a8c3-8ef420d28b03,cfe3c5de-c4d1-4366-8634-3fe63b1c8892,ACCOMMODATION,"{""minBudget"": 487588, ""maxBudget"": 4284911, ""maxGuests"": 697, ""hotelRooms"": 27, ""destinationWedding"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
a8584230-752f-4380-98f8-2339d7569f14,e69288f2-0c21-4d28-943f-b20a11926989,ACCOMMODATION,"{""minBudget"": 348942, ""maxBudget"": 906455, ""maxGuests"": 1281, ""hotelRooms"": 178, ""destinationWedding"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
ce0a3e80-5814-45c4-b4bf-47f9e6849f22,e69288f2-0c21-4d28-943f-b20a11926989,TECHNICAL,"{""minBudget"": 452629, ""maxBudget"": 3155653, ""maxGuests"": 1348, ""supportsHybrid"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
628be30e-7cdb-46a4-8f4d-163db10dfb0f,3b8fa55c-4e62-4332-b08e-fbe567aac9ad,CATERING,"{""minBudget"": 466125, ""maxBudget"": 865810, ""maxGuests"": 1074, ""vegOnly"": False}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
907fef26-bf60-487b-9938-d91ee1132c3b,3859718b-4075-42e3-a337-9a7b6843005c,ACCOMMODATION,"{""minBudget"": 128629, ""maxBudget"": 1249434, ""maxGuests"": 1354, ""hotelRooms"": 79, ""destinationWedding"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
238a72f6-062e-4005-84ec-8d34caecec6e,3859718b-4075-42e3-a337-9a7b6843005c,TECHNICAL,"{""minBudget"": 167553, ""maxBudget"": 4508061, ""maxGuests"": 4019, ""supportsHybrid"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
2871c4da-f97d-4462-ac10-928711f75a52,bfb62dfe-247e-4cc3-86eb-f58328b8dd5a,CATERING,"{""minBudget"": 392826, ""maxBudget"": 4113707, ""maxGuests"": 316, ""vegOnly"": False}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
8a94e30b-1382-46f1-8552-a3b4489b530f,66025095-da92-4724-ab66-b5d62d09574c,TECHNICAL,"{""minBudget"": 209103, ""maxBudget"": 4721341, ""maxGuests"": 421, ""supportsHybrid"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
16852efb-c515-488f-bfc2-791e96bc397e,66025095-da92-4724-ab66-b5d62d09574c,CATERING,"{""minBudget"": 115713, ""maxBudget"": 1398575, ""maxGuests"": 1066, ""vegOnly"": False}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
2c4cd217-bc7b-4f50-90fb-0ffa97a7447a,c8bf00b1-822a-42c7-a37d-bd4f1b3f3d00,DECOR,"{""minBudget"": 261216, ""maxBudget"": 1904382}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
e31bf8da-b545-48fa-97a1-fed393736f0e,c8bf00b1-822a-42c7-a37d-bd4f1b3f3d00,FLOOR_SPACE,"{""minBudget"": 186679, ""maxBudget"": 1024671, ""floorSpaceSqFt"": 36588}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
267700bd-7136-4823-b80f-05ab79ecb572,c8bf00b1-822a-42c7-a37d-bd4f1b3f3d00,CATERING,"{""minBudget"": 337360, ""maxBudget"": 4043957, ""maxGuests"": 1481, ""vegOnly"": False}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
87a4eb93-c277-4d61-b569-e2ac0e6b03ab,575078bd-b0c0-45f6-9a66-8d56aa6ff5dc,STAFF,"{""minBudget"": 412612, ""maxBudget"": 3725991}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
5784d0fc-1d6c-46f0-8bde-40c36cd763cf,3fdbfeda-95d4-4a4a-8105-4cb540b454cb,FLOOR_SPACE,"{""minBudget"": 251590, ""maxBudget"": 627549, ""floorSpaceSqFt"": 23170}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
11f03390-4c38-4aa8-991b-a9abafe3932e,3fdbfeda-95d4-4a4a-8105-4cb540b454cb,DECOR,"{""minBudget"": 329239, ""maxBudget"": 1905291}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
dc0ca190-7acf-4ee2-a7a3-ec5799ae0889,e7d3bbf3-82a6-4b85-ada6-c0599dcaccd8,DECOR,"{""minBudget"": 414330, ""maxBudget"": 3594230}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
91ae1ddd-6c9f-4530-82b4-e0a0b6e61749,e7d3bbf3-82a6-4b85-ada6-c0599dcaccd8,STAFF,"{""minBudget"": 286022, ""maxBudget"": 2569837}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
1942b32c-1615-4644-bac0-0fdb87b6b7ab,6dace0ca-129f-4bde-a082-166ccfa1b013,CATERING,"{""minBudget"": 213985, ""maxBudget"": 4736234, ""maxGuests"": 1689, ""vegOnly"": False}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
2cea4e5e-27a6-4387-b6a3-ee2115faabae,6dace0ca-129f-4bde-a082-166ccfa1b013,STAFF,"{""minBudget"": 396210, ""maxBudget"": 2096104}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
feb9c79f-fb87-4df6-b9be-368959a54c3f,094a2abf-317f-4daf-ae9c-50fe730c61fe,FLOOR_SPACE,"{""minBudget"": 435875, ""maxBudget"": 748618, ""floorSpaceSqFt"": 54273}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
be6fe9b3-2440-4b0f-8e83-4307677d4eff,094a2abf-317f-4daf-ae9c-50fe730c61fe,ACCOMMODATION,"{""minBudget"": 434422, ""maxBudget"": 4739776, ""maxGuests"": 158, ""hotelRooms"": 65, ""destinationWedding"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
16deb792-8921-4d13-9b14-31217d38a2de,d6326b2c-650f-4a46-be26-c5f7f11774e0,ACCOMMODATION,"{""minBudget"": 417130, ""maxBudget"": 2542031, ""maxGuests"": 333, ""hotelRooms"": 187, ""destinationWedding"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
b9486f95-a8b6-4c3b-88d4-df8e56bab13f,dc6b8335-6084-4aad-b184-deaa84b441b3,FLOOR_SPACE,"{""minBudget"": 441830, ""maxBudget"": 3207295, ""floorSpaceSqFt"": 64594}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
467b9712-0a1a-43e8-a562-eb89f80df181,ec7eafd7-08a9-4b4f-ba91-65e49dfa9d7a,CATERING,"{""minBudget"": 195867, ""maxBudget"": 2808978, ""maxGuests"": 1609, ""vegOnly"": False}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
c37288c3-c6a8-4411-b270-b513c9f2819e,2b8b5c1a-237c-45f9-95e9-334c235fa006,FLOOR_SPACE,"{""minBudget"": 247876, ""maxBudget"": 726880, ""floorSpaceSqFt"": 48198}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
10de0de6-64d3-448a-b68f-8325a29ac6a4,705888ad-3b72-4d12-bb5d-c5ab163f2448,CATERING,"{""minBudget"": 382446, ""maxBudget"": 1154336, ""maxGuests"": 1278, ""vegOnly"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
2f459bef-efb7-4a66-9c61-a30b24473e17,705888ad-3b72-4d12-bb5d-c5ab163f2448,FLOOR_SPACE,"{""minBudget"": 335376, ""maxBudget"": 685139, ""floorSpaceSqFt"": 75236}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
0b2ea8c4-29fb-48c2-aad4-32ffb5de21ea,29b84fe3-7d1a-4a92-92d8-982970d50da5,CATERING,"{""minBudget"": 452892, ""maxBudget"": 907191, ""maxGuests"": 434, ""vegOnly"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
03054a08-9da1-44d5-91f1-7f351a697b5c,42645ca8-6999-400e-92c2-ede21b7c5505,FLOOR_SPACE,"{""minBudget"": 345753, ""maxBudget"": 4710178, ""floorSpaceSqFt"": 62667}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
4d05a85c-b1ae-44e5-b63d-5053b5118773,42645ca8-6999-400e-92c2-ede21b7c5505,STAFF,"{""minBudget"": 393055, ""maxBudget"": 1435192}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
f939f8d4-d45c-4a44-b2b2-afab6b199bf9,42645ca8-6999-400e-92c2-ede21b7c5505,ACCOMMODATION,"{""minBudget"": 241375, ""maxBudget"": 2692923, ""maxGuests"": 872, ""hotelRooms"": 257, ""destinationWedding"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
9c480de1-0944-4606-ba84-74d9ed001269,e90c0277-30bc-4b2c-a6b2-d05e4bac0b4f,STAFF,"{""minBudget"": 122296, ""maxBudget"": 932957}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
e5a85f5f-5e1c-4fda-80b3-d4ce558cfe59,e90c0277-30bc-4b2c-a6b2-d05e4bac0b4f,DECOR,"{""minBudget"": 129718, ""maxBudget"": 3901363}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
05a1a3d1-9c1c-4bd1-b452-541818e29997,d07d227a-4e48-4aa3-a363-16adbd822641,DECOR,"{""minBudget"": 310169, ""maxBudget"": 2346847}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
a36ff768-db80-4263-9b5e-c4848eebf312,d07d227a-4e48-4aa3-a363-16adbd822641,STAFF,"{""minBudget"": 467787, ""maxBudget"": 702013}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
5d6713c1-47fd-41e1-ae19-288eab8ac1d9,57088054-11a4-462e-80fb-c27b4e43fc7a,DECOR,"{""minBudget"": 199759, ""maxBudget"": 2529248}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
d470ffb8-bc3e-4251-9a14-89d7fbf5e096,57088054-11a4-462e-80fb-c27b4e43fc7a,STAFF,"{""minBudget"": 252411, ""maxBudget"": 1303472}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
b0b77242-e6c9-42cf-a63c-43c463e3ec9d,57088054-11a4-462e-80fb-c27b4e43fc7a,ACCOMMODATION,"{""minBudget"": 448571, ""maxBudget"": 2476311, ""maxGuests"": 802, ""hotelRooms"": 60, ""destinationWedding"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
b4723c3c-b120-473f-b985-16c204ef01d5,38df5bd2-dc0a-4cad-bb38-c43c094f0565,FLOOR_SPACE,"{""minBudget"": 445884, ""maxBudget"": 2562282, ""floorSpaceSqFt"": 15510}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
30bd45df-e9c9-4508-b597-9e4a5f5ea75d,7d261017-4636-4f23-8bf2-6f1ec7e402ee,FLOOR_SPACE,"{""minBudget"": 389433, ""maxBudget"": 1779233, ""floorSpaceSqFt"": 18713}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
786d2467-1b57-420a-9966-1de7382ed217,653e3126-4a2b-442a-b243-f31e5b0527f5,DECOR,"{""minBudget"": 300039, ""maxBudget"": 2657929}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
1417ade9-f566-4a03-b005-e2dca0fb9d5e,f089c835-58c0-424a-8b73-e086ff8344eb,DECOR,"{""minBudget"": 287705, ""maxBudget"": 3054002}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
e6ab155e-50de-4690-be24-112c79141c12,f089c835-58c0-424a-8b73-e086ff8344eb,FLOOR_SPACE,"{""minBudget"": 440244, ""maxBudget"": 3466840, ""floorSpaceSqFt"": 15342}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
02838698-0240-481d-a3bd-8692c5cd94e9,f089c835-58c0-424a-8b73-e086ff8344eb,STAFF,"{""minBudget"": 439872, ""maxBudget"": 958281}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
f8ba32ce-c0ee-4d33-b9b9-9497fe3fdbcb,424c33f0-4988-498f-b320-983963231cd5,FLOOR_SPACE,"{""minBudget"": 358466, ""maxBudget"": 1691761, ""floorSpaceSqFt"": 77110}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
1b4e4175-c46a-4d0b-b75c-be4dde52efd7,e20f4a25-7354-42cf-9df4-d42eb2ec8646,DECOR,"{""minBudget"": 430657, ""maxBudget"": 3116176}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
b73fd00e-bcc0-41ac-9ae0-bcc01bc7a250,e20f4a25-7354-42cf-9df4-d42eb2ec8646,ACCOMMODATION,"{""minBudget"": 132864, ""maxBudget"": 3400744, ""maxGuests"": 1333, ""hotelRooms"": 201, ""destinationWedding"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
4cbecc3d-7b9b-46c1-a348-06e000e11c40,7b9f2475-e0e3-47f9-b4fa-bb574b197d53,FLOOR_SPACE,"{""minBudget"": 492342, ""maxBudget"": 1191335, ""floorSpaceSqFt"": 71190}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
f3945aeb-ac80-4edc-8f83-0e3eb1c73a45,c089beb7-4757-4162-9df3-fa3948013a92,ACCOMMODATION,"{""minBudget"": 193986, ""maxBudget"": 1858803, ""maxGuests"": 111, ""hotelRooms"": 101, ""destinationWedding"": True}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
d99755c4-79c6-42ae-92fe-d7683d1797a3,c089beb7-4757-4162-9df3-fa3948013a92,DECOR,"{""minBudget"": 256578, ""maxBudget"": 1655787}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
05eb1ae2-1413-4e9d-aedf-1550026db542,a880d03b-e7fa-4c15-af72-6b6573fe43ea,STAFF,"{""minBudget"": 103636, ""maxBudget"": 939247}",2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
